employee_id,first_name,last_name,gender,hire_date,termination_date,department,job_level,location
2605,Christiane,Guillon,Non-Binary,2024-04-19,,Sales,T3,Bordeaux
7399,Michelle,Fischer,Female,2021-12-16,,Sales,T2,Lille
2382,Dorothée,Duhamel,Non-Binary,2025-05-16,,Engineering,T4,Marseille
2088,Marie,Foucher,Female,2024-01-14,,Finance,T2,Lille
7389,Zoé,Seguin,Non-Binary,2023-01-14,,Product,T1,Lille
9723,Noël,Faivre,Male,2025-07-12,,Data,T2,Nantes
2460,Lorraine,Bousquet,Non-Binary,2024-08-19,,Product,T4,Lille
5481,Frédérique,Barbier,Female,2023-02-09,,Product,T3,Limoges
9587,Gilbert,Rey,Male,2021-01-25,,Sales,T5,Lille
7356,Caroline,Pasquier,Female,2025-04-30,,Sales,T3,Marseille
8722,Astrid,Maillot,Non-Binary,2021-05-28,2024-12-16,Finance,T4,Lyon
5131,Daniel,Lecoq,Male,2025-03-31,,Human Resources,T1,Paris
8589,Célina,Potier,Female,2024-05-01,2024-12-03,Sales,T4,Paris
9904,Aimée,Lejeune,Non-Binary,2021-07-15,,Engineering,T2,Limoges
6295,Adrienne,Pereira,Female,2020-11-27,,Sales,T5,Marseille
3342,Matthieu,Letellier,Male,2022-04-13,2024-03-25,Finance,T2,Lyon
8368,Gabrielle,Costa,Female,2023-10-10,,Product,T5,Paris
8984,Dorothée,Besnard,Non-Binary,2024-07-29,,Engineering,T4,Nantes
4481,Paul,Weber,Male,2022-10-15,,Data,T2,Lyon
6980,Nicole,Vasseur,Female,2024-03-30,,Data,T1,Lille
1335,Maurice,Pasquier,Male,2022-06-28,,Finance,T2,Lyon
1041,Noël,Henry,Male,2024-11-13,,Human Resources,T1,Lyon
2176,Aimée,Michaud,Non-Binary,2025-09-15,,Product,T3,Lille
4115,Louise,Aubert,Female,2023-03-20,,Sales,T3,Nantes
6141,Victor,Briand,Male,2022-04-10,,Product,T4,Limoges
5298,Suzanne,Arnaud,Female,2024-11-16,,Data,T2,Lille
2330,Denise,Cousin,Female,2022-04-07,2023-12-09,Finance,T2,Nantes
2763,Denis,Mahe,Male,2022-03-09,,Human Resources,T1,Limoges
4084,Emmanuelle,Camus,Female,2023-08-10,2023-09-17,Finance,T2,Bordeaux
3694,Adrienne,Lecoq,Female,2022-02-17,,Engineering,T4,Bordeaux
5572,Émilie,Bertrand,Non-Binary,2024-11-29,,Finance,T2,Lille
6644,Julie,Alves,Non-Binary,2023-08-15,,Human Resources,T2,Nantes
4056,Julie,Berthelot,Female,2024-10-28,,Finance,T5,Lyon
7277,Théophile,Benoit,Male,2024-08-21,,Product,T3,Paris
5171,Tristan,Martin,Male,2021-03-04,,Sales,T3,Nantes
9601,Henriette,Ollivier,Non-Binary,2025-07-17,2025-09-17,Engineering,T3,Marseille
8186,Sophie,Riou,Non-Binary,2023-10-04,,Data,T1,Lille
4438,François,Lucas,Male,2022-04-12,2022-08-10,Data,T2,Marseille
4457,Marie,Mallet,Female,2021-10-09,2025-03-12,Engineering,T4,Paris
2661,Étienne,Bourdon,Male,2023-02-23,2024-12-16,Product,T1,Lyon
3436,Inès,Toussaint,Female,2023-10-14,,Data,T4,Lyon
7541,Françoise,Duval,Non-Binary,2025-01-07,,Human Resources,T3,Paris
4052,Éléonore,Morel,Female,2023-02-10,,Human Resources,T2,Paris
7930,Alix,Mary,Female,2024-04-27,2024-11-21,Finance,T4,Nantes
6662,Véronique,Lucas,Non-Binary,2021-02-04,,Product,T5,Limoges
2325,Thibaut,Bouvet,Male,2023-04-26,,Data,T4,Lyon
9265,Margaud,Didier,Female,2023-02-01,2023-09-09,Sales,T3,Limoges
8221,Claude,David,Non-Binary,2024-03-15,2025-07-01,Human Resources,T1,Bordeaux
4452,Geneviève,Roy,Female,2022-05-22,,Human Resources,T4,Paris
3477,Benjamin,Sanchez,Male,2021-11-16,2024-04-27,Product,T1,Lyon
2041,Julien,Lacroix,Male,2022-06-11,2022-12-31,Finance,T2,Lille
2777,Suzanne,Gauthier,Non-Binary,2021-04-26,,Human Resources,T5,Marseille
2084,Nicole,Lecoq,Non-Binary,2024-05-19,,Finance,T3,Paris
9016,Emmanuelle,Laine,Female,2021-09-01,2025-08-11,Product,T1,Limoges
5190,Nath,Lamy,Female,2021-06-21,,Data,T1,Paris
3173,Jules,Schneider,Male,2023-01-19,,Sales,T2,Limoges
9281,Thierry,Maillet,Male,2022-07-05,,Human Resources,T5,Lille
3613,Joseph,Barthelemy,Male,2025-08-03,2025-08-20,Finance,T3,Marseille
8741,Rémy,Joly,Male,2024-03-30,2024-08-26,Finance,T3,Limoges
5775,Gabriel,Didier,Male,2025-01-26,,Sales,T5,Nantes
2921,Maryse,Bailly,Non-Binary,2023-05-13,,Product,T4,Marseille
1350,Isaac,Barbier,Male,2022-12-26,,Product,T3,Lille
5504,Sabine,Alves,Non-Binary,2023-12-05,2024-11-15,Sales,T1,Limoges
3751,Simone,Ramos,Female,2025-03-08,,Sales,T2,Bordeaux
3978,Clémence,Rémy,Female,2024-01-25,,Engineering,T2,Limoges
5184,Thibaut,Aubry,Male,2022-11-12,,Sales,T2,Limoges
7829,Marcelle,Schmitt,Non-Binary,2023-04-14,,Data,T5,Lille
9153,Nathalie,Maurice,Non-Binary,2023-04-28,,Human Resources,T2,Lyon
9481,Antoinette,Laporte,Female,2021-04-02,2022-09-08,Human Resources,T2,Bordeaux
3114,Aurore,Lecoq,Female,2025-02-06,,Product,T4,Limoges
7691,Thibault,Torres,Male,2023-09-11,,Sales,T1,Nantes
6450,Michelle,Muller,Non-Binary,2022-08-19,,Data,T3,Limoges
6666,Bernadette,Hervé,Female,2023-02-02,,Engineering,T3,Lille
6746,Aimée,Lopes,Non-Binary,2022-12-11,,Product,T1,Paris
4801,Benjamin,Gaudin,Male,2021-11-15,,Finance,T3,Nantes
9872,Margaret,Leduc,Non-Binary,2021-12-24,,Human Resources,T5,Nantes
2676,Margaux,Laurent,Non-Binary,2021-06-13,,Product,T2,Nantes
3398,Christelle,Ramos,Female,2024-11-05,,Product,T1,Limoges
9935,Christiane,Potier,Female,2023-09-26,,Engineering,T1,Nantes
4695,Alix,Texier,Non-Binary,2024-06-07,,Human Resources,T4,Limoges
5470,Suzanne,Delattre,Non-Binary,2023-02-02,,Finance,T1,Bordeaux
2277,Anaïs,Coste,Non-Binary,2021-08-01,,Product,T4,Lille
9545,Simone,Vaillant,Female,2024-11-29,,Human Resources,T4,Lille
7843,Élise,Ribeiro,Non-Binary,2023-11-18,,Sales,T5,Paris
7494,Gabriel,Delaunay,Male,2022-01-09,,Human Resources,T2,Nantes
3874,René,Briand,Male,2023-10-10,2025-09-05,Finance,T2,Paris
8933,Claude,Thierry,Non-Binary,2022-06-07,2022-08-11,Human Resources,T4,Nantes
3474,Pierre,Raymond,Male,2024-03-14,,Data,T4,Bordeaux
8226,Nath,Ollivier,Non-Binary,2022-05-11,,Human Resources,T4,Lille
3366,Nath,Petitjean,Non-Binary,2025-05-06,,Data,T4,Lyon
5199,Catherine,Rocher,Female,2020-11-26,,Sales,T5,Marseille
6900,Roger,Lambert,Male,2022-02-28,,Product,T4,Paris
5557,Michel,Perrin,Male,2024-03-12,,Sales,T5,Marseille
7673,Claudine,Poulain,Non-Binary,2024-02-04,,Product,T1,Limoges
5185,Sébastien,Tanguy,Male,2021-10-10,,Engineering,T5,Nantes
8182,Maurice,Olivier,Male,2021-05-28,2025-02-04,Human Resources,T2,Lyon
7747,Gilbert,Joubert,Male,2020-10-06,,Product,T5,Nantes
1221,Danielle,Dos Santos,Female,2022-05-04,,Engineering,T5,Lyon
8134,Alexandrie,Leroux,Female,2024-09-29,,Human Resources,T3,Nantes
3750,Paul,Perrier,Male,2024-04-05,,Engineering,T4,Limoges
6317,Constance,Gomes,Non-Binary,2021-07-10,,Sales,T5,Bordeaux
7281,Simone,Camus,Female,2023-04-10,,Engineering,T5,Paris
7915,Luc,Besnard,Male,2024-01-01,,Finance,T4,Lille
8735,Marthe,Jacquot,Female,2024-05-06,,Finance,T1,Marseille
8364,Timothée,Morel,Male,2023-06-16,,Product,T1,Paris
4595,Margaud,Merle,Non-Binary,2024-08-14,,Sales,T2,Lyon
1801,Andrée,Mendès,Non-Binary,2025-03-03,2025-08-01,Sales,T4,Marseille
7673,Maryse,Garcia,Female,2024-07-16,,Product,T5,Lille
7577,Christiane,Chauvet,Non-Binary,2022-05-25,,Finance,T1,Lyon
9220,Anne,Olivier,Non-Binary,2021-09-08,,Sales,T3,Limoges
5473,Maurice,Gillet,Male,2023-09-12,,Human Resources,T5,Lyon
3011,Éric,Lejeune,Male,2023-04-07,,Sales,T5,Lille
1863,Agathe,Goncalves,Non-Binary,2024-11-06,,Finance,T2,Lille
2013,Clémence,Leroux,Female,2025-01-27,,Human Resources,T3,Paris
7692,Laurent,Reynaud,Male,2025-01-31,,Human Resources,T3,Nantes
5433,Aurore,Courtois,Non-Binary,2023-06-01,,Engineering,T2,Paris
5689,Arnaude,Martel,Non-Binary,2024-03-11,,Product,T2,Bordeaux
6304,Maggie,Voisin,Female,2024-03-30,,Human Resources,T2,Paris
6269,Zoé,Da Silva,Non-Binary,2025-08-19,,Data,T1,Paris
5506,Thibault,Gaillard,Male,2021-04-24,,Data,T2,Lille
5715,Alexandria,Normand,Female,2022-12-02,2025-07-06,Product,T3,Nantes
9999,Henriette,Moreau,Non-Binary,2024-12-12,,Data,T5,Lyon
6430,Suzanne,Grégoire,Female,2025-07-03,,Data,T1,Lyon
4462,Luce,Arnaud,Female,2024-02-17,,Engineering,T3,Limoges
3716,Simone,Courtois,Female,2024-07-16,,Finance,T1,Lyon
6704,Valentine,Auger,Non-Binary,2024-08-03,,Data,T1,Bordeaux
5355,Étienne,Raymond,Male,2023-07-13,,Finance,T3,Bordeaux
8980,Margot,Schmitt,Non-Binary,2025-09-05,,Data,T5,Lyon
3356,Isabelle,Collin,Female,2021-07-27,,Engineering,T1,Nantes
9964,Henri,Peltier,Male,2022-11-11,,Human Resources,T3,Marseille
5925,Joséphine,Merle,Female,2025-03-04,,Data,T4,Marseille
9590,Paulette,Grenier,Female,2024-09-08,2025-06-09,Sales,T1,Paris
7572,Guillaume,Teixeira,Male,2023-07-21,2023-10-31,Human Resources,T3,Paris
7692,Henriette,Brunel,Non-Binary,2024-07-11,,Sales,T1,Nantes
1425,Nathalie,Marques,Female,2024-08-12,2025-08-07,Product,T5,Limoges
4170,Sabine,Perret,Female,2023-03-04,,Engineering,T1,Paris
1745,Célina,Leleu,Female,2020-12-11,,Data,T5,Nantes
9462,Céline,Boutin,Non-Binary,2023-03-28,2023-03-31,Data,T4,Lille
6239,Dominique,Paul,Female,2024-12-10,,Data,T2,Lille
9512,Céline,Martinez,Female,2024-02-10,,Data,T2,Lille
6075,Frédérique,Foucher,Non-Binary,2025-09-02,,Data,T3,Limoges
6477,Odette,Roussel,Non-Binary,2021-12-03,,Product,T3,Lille
8976,Corinne,Perrot,Non-Binary,2022-04-10,2024-11-26,Engineering,T3,Bordeaux
1255,Émile,Navarro,Male,2024-10-22,,Data,T5,Limoges
8361,Benoît,Lévy,Male,2024-01-21,,Engineering,T3,Paris
5986,Lorraine,Lévêque,Non-Binary,2021-12-10,,Data,T1,Paris
3164,Élodie,Perrier,Female,2023-10-05,2024-09-05,Human Resources,T2,Marseille
4995,Lorraine,Perrier,Non-Binary,2023-05-10,,Product,T1,Limoges
3815,Margaret,Maillot,Non-Binary,2023-07-20,,Finance,T1,Paris
1538,Madeleine,Sauvage,Non-Binary,2021-11-05,,Engineering,T4,Lyon
6424,Nicole,Barbe,Female,2020-10-31,,Sales,T5,Paris
9247,Virginie,Grégoire,Female,2020-12-30,,Engineering,T1,Lille
2582,Bernard,Techer,Male,2025-03-05,,Finance,T3,Paris
6105,Hélène,Weiss,Female,2022-01-16,,Engineering,T3,Nantes
8142,Margot,Delmas,Female,2023-03-12,,Engineering,T3,Paris
4846,Inès,Hamel,Non-Binary,2023-11-15,2024-09-20,Data,T3,Lille
5016,Antoinette,Marchal,Female,2022-10-21,,Engineering,T5,Limoges
9619,Émilie,Vidal,Female,2022-02-28,,Sales,T5,Bordeaux
2446,Margaud,Hoareau,Female,2023-02-28,,Human Resources,T2,Marseille
1777,Catherine,Pons,Non-Binary,2023-05-02,,Engineering,T4,Bordeaux
2517,Pauline,Berger,Non-Binary,2023-01-14,,Human Resources,T2,Nantes
6864,Éléonore,Leblanc,Female,2021-05-27,2023-01-28,Engineering,T4,Lyon
8823,Éléonore,Robin,Female,2025-08-23,,Product,T1,Lille
9324,Maurice,Chrétien,Male,2024-04-24,,Finance,T5,Paris
2451,Amélie,Gautier,Female,2023-12-15,,Sales,T3,Lille
8120,Alix,Foucher,Non-Binary,2023-03-28,,Human Resources,T1,Limoges
5729,Frédéric,Legrand,Male,2023-01-29,2024-06-02,Finance,T4,Marseille
9474,Josette,Guyot,Non-Binary,2024-03-04,2024-05-12,Engineering,T2,Marseille
7380,David,Georges,Male,2025-04-21,2025-04-24,Sales,T3,Nantes
8476,Odette,Guérin,Female,2022-03-25,,Sales,T4,Lyon
6511,Sophie,Jacquet,Female,2021-04-15,2025-06-04,Data,T2,Limoges
7013,Camille,Jacquet,Female,2022-02-26,,Sales,T5,Lille
3140,Zacharie,Blondel,Male,2022-08-07,2022-12-09,Human Resources,T4,Bordeaux
7632,Sabine,Ramos,Female,2023-07-05,,Data,T2,Marseille
2400,Marianne,Lesage,Non-Binary,2021-07-03,,Human Resources,T4,Limoges
2508,Adrien,Vasseur,Male,2022-09-28,2024-03-14,Engineering,T4,Marseille
7244,Alain,Loiseau,Male,2022-11-09,,Engineering,T2,Limoges
7076,Adrienne,Fischer,Non-Binary,2024-08-23,,Human Resources,T5,Bordeaux
6090,Marguerite,Valette,Non-Binary,2025-04-19,2025-07-12,Engineering,T1,Lille
2534,Margaud,Pichon,Non-Binary,2024-12-01,2025-08-28,Sales,T1,Paris
3870,Adèle,Aubry,Female,2021-03-01,,Engineering,T2,Lyon
9995,Maryse,Duhamel,Non-Binary,2023-11-15,,Human Resources,T5,Marseille
7616,Arnaude,Boutin,Non-Binary,2025-06-20,,Data,T5,Paris
9892,Georges,Lebon,Male,2022-04-18,,Engineering,T4,Bordeaux
6031,Léon,Arnaud,Male,2021-07-17,,Engineering,T2,Marseille
4632,Victoire,Petit,Non-Binary,2022-05-13,,Sales,T2,Lyon
1247,Richard,Dupuis,Male,2025-05-11,,Data,T4,Bordeaux
4234,Franck,Hardy,Male,2022-01-07,,Sales,T1,Bordeaux
5857,Aurélie,Bernard,Non-Binary,2022-10-07,,Sales,T2,Bordeaux
3799,Thérèse,Lelièvre,Female,2025-03-30,,Product,T1,Limoges
4786,Madeleine,Simon,Female,2022-12-02,,Data,T5,Marseille
6602,Anastasie,Courtois,Non-Binary,2025-04-08,,Finance,T2,Marseille
1518,Martine,Mahe,Female,2023-03-13,,Human Resources,T2,Lyon
6737,Guy,Gaudin,Male,2023-08-01,,Data,T4,Limoges
6097,Alphonse,Jacquet,Male,2023-07-01,2024-09-11,Finance,T2,Marseille
4111,Marcelle,Bousquet,Non-Binary,2020-12-27,,Sales,T1,Nantes
9673,Danielle,Mercier,Non-Binary,2024-09-06,2025-07-20,Product,T3,Bordeaux
3910,Denise,Lévêque,Non-Binary,2024-09-10,,Human Resources,T1,Lyon
4044,Célina,Gomez,Female,2021-02-06,,Human Resources,T4,Limoges
1968,Aurore,Lecoq,Non-Binary,2021-12-01,,Finance,T4,Limoges
5724,Geneviève,Marques,Non-Binary,2022-06-03,,Engineering,T2,Paris
4887,Yves,Petitjean,Male,2024-02-07,,Product,T1,Lille
7789,Marcelle,Alves,Female,2024-09-16,,Sales,T2,Nantes
2900,Sabine,Garcia,Female,2025-08-10,,Product,T2,Bordeaux
7443,Léon,Schmitt,Male,2025-09-19,,Sales,T4,Nantes
9288,Nicolas,Buisson,Male,2021-09-12,,Sales,T2,Bordeaux
2271,Marie,Peron,Non-Binary,2020-12-24,,Data,T2,Lille
8732,Joseph,Roussel,Male,2022-08-03,,Data,T1,Paris
5577,Jeanne,Lucas,Female,2024-11-13,2025-03-23,Sales,T5,Paris
5576,Susanne,Le Roux,Non-Binary,2022-01-16,,Engineering,T4,Paris
3225,Brigitte,Leduc,Non-Binary,2025-07-23,,Data,T2,Lyon
5658,Élise,Jacob,Non-Binary,2022-11-12,,Product,T5,Limoges
3758,Aurore,Gallet,Non-Binary,2023-11-13,,Product,T3,Paris
1771,Joseph,Léger,Male,2021-06-26,,Finance,T1,Lyon
8576,Aurélie,Rivière,Female,2024-03-17,,Engineering,T5,Nantes
7793,Thomas,Peltier,Male,2021-05-31,,Sales,T5,Bordeaux
4994,Benjamin,Perrier,Male,2023-06-19,,Human Resources,T1,Paris
4706,Georges,Collet,Male,2022-01-21,,Finance,T1,Limoges
1347,Lorraine,Nicolas,Non-Binary,2020-11-06,,Finance,T3,Lyon
8652,Thomas,Bertrand,Male,2023-12-08,2024-07-23,Product,T3,Paris
3038,Maryse,Blanchet,Female,2020-11-21,,Data,T3,Bordeaux
9210,Raymond,Carre,Male,2022-02-03,,Engineering,T1,Lyon
2023,Guillaume,Mercier,Male,2022-11-23,,Data,T1,Lille
9589,Océane,Baudry,Non-Binary,2025-02-25,,Finance,T5,Lille
2705,Thibaut,Philippe,Male,2025-07-10,,Finance,T4,Lille
1630,Dominique,Jacquot,Female,2022-05-12,2023-08-24,Data,T2,Lyon
5191,Célina,Devaux,Non-Binary,2022-01-23,,Sales,T1,Marseille
6125,Éléonore,Leclercq,Female,2025-08-23,,Product,T2,Marseille
8384,Adrienne,Grondin,Female,2025-02-10,,Human Resources,T1,Limoges
2479,Marine,Schmitt,Non-Binary,2023-07-08,,Human Resources,T2,Limoges
3940,Julie,Paul,Non-Binary,2022-04-12,,Engineering,T2,Limoges
5160,Luc,Fournier,Male,2025-04-04,,Sales,T3,Lille
8150,Robert,Martineau,Male,2025-07-20,,Product,T5,Nantes
7454,Marine,Becker,Female,2025-02-13,,Data,T3,Limoges
3534,Stéphanie,Dias,Female,2024-03-10,,Sales,T2,Bordeaux
7370,Clémence,Maréchal,Female,2025-02-26,,Finance,T1,Limoges
1592,Antoinette,Dumas,Female,2024-11-25,,Sales,T3,Nantes
2923,Eugène,Paul,Male,2023-09-05,,Human Resources,T5,Limoges
3328,Geneviève,Pelletier,Non-Binary,2021-06-18,,Engineering,T2,Marseille
9141,Gilbert,Perez,Male,2021-08-12,,Engineering,T4,Lille
6722,Emmanuelle,Samson,Non-Binary,2025-06-29,,Data,T3,Limoges
8846,Anouk,Gaudin,Non-Binary,2024-02-11,,Data,T2,Bordeaux
7872,Renée,Samson,Female,2025-04-11,,Engineering,T3,Nantes
8070,Susan,Blot,Non-Binary,2023-10-17,,Human Resources,T3,Paris
7108,Victor,Rey,Male,2021-02-18,2022-02-27,Finance,T3,Marseille
9664,Julie,Traore,Female,2023-09-26,,Product,T1,Limoges
8633,Danielle,Pichon,Female,2025-07-23,2025-08-05,Data,T3,Limoges
1463,Thibaut,Blanchard,Male,2023-11-27,,Finance,T1,Bordeaux
2433,Nicole,Roche,Non-Binary,2021-02-14,,Human Resources,T1,Nantes
5901,Élise,Poirier,Female,2024-07-16,,Finance,T1,Paris
1484,Thomas,Bourgeois,Male,2022-02-10,,Data,T1,Lille
5997,Marguerite,Vallée,Non-Binary,2021-07-13,,Human Resources,T4,Limoges
1571,Colette,Guillou,Female,2023-01-18,2023-01-22,Engineering,T3,Lyon
5335,Christelle,Ramos,Female,2022-01-31,,Data,T2,Lyon
6801,Agathe,Verdier,Female,2025-09-29,,Finance,T5,Marseille
6936,Alice,Guillet,Non-Binary,2021-01-22,,Engineering,T2,Lyon
9155,Françoise,Dupont,Female,2021-08-07,,Data,T1,Bordeaux
3281,François,Weber,Male,2022-05-04,,Human Resources,T5,Bordeaux
7214,Olivie,Perrier,Female,2022-12-14,,Sales,T2,Bordeaux
5636,Théodore,Ramos,Male,2024-06-12,2024-08-14,Human Resources,T4,Marseille
5818,Isabelle,Hubert,Non-Binary,2020-12-01,2022-06-04,Product,T2,Limoges
3817,Gilbert,Langlois,Male,2023-04-13,,Product,T2,Bordeaux
2546,Étienne,Delorme,Male,2021-03-04,,Product,T3,Lyon
9071,Marie,Coulon,Female,2023-06-07,,Product,T3,Marseille
9666,Audrey,Guillaume,Female,2022-02-10,,Product,T4,Marseille
8326,Lucy,Renault,Female,2023-04-13,,Engineering,T2,Lille
9047,Alfred,Breton,Male,2022-04-17,,Data,T2,Lille
1728,Charlotte,Aubry,Non-Binary,2024-01-12,,Sales,T5,Limoges
5041,Victoire,Godard,Non-Binary,2020-12-31,,Product,T3,Paris
1044,Victor,Jacquot,Male,2023-09-09,,Finance,T5,Marseille
4670,Bernadette,Blin,Non-Binary,2024-06-02,,Engineering,T5,Marseille
8934,Richard,Denis,Male,2024-11-08,,Sales,T4,Lille
1402,Marianne,Thierry,Female,2021-03-11,,Sales,T1,Limoges
2806,Marthe,Bernard,Non-Binary,2025-06-28,,Sales,T4,Nantes
4313,Valentine,Valette,Female,2025-05-05,,Data,T1,Marseille
5760,Laetitia,Barbe,Non-Binary,2022-10-05,,Product,T2,Limoges
5768,Gabrielle,Rey,Non-Binary,2021-10-23,,Engineering,T2,Bordeaux
4034,Véronique,Noël,Female,2024-02-23,2024-10-10,Finance,T3,Limoges
9487,Alexandrie,Charles,Non-Binary,2024-02-26,2025-09-27,Human Resources,T3,Lille
4917,Valérie,Menard,Female,2022-04-27,,Engineering,T3,Limoges
7686,Louise,Bertrand,Non-Binary,2023-12-04,,Engineering,T2,Marseille
2900,Monique,Lombard,Female,2024-10-20,,Data,T1,Nantes
7280,Lucy,Lebon,Non-Binary,2024-06-12,,Finance,T1,Lyon
2571,Nath,Coulon,Female,2023-03-03,,Sales,T1,Lyon
8243,Alexandria,Guillet,Non-Binary,2022-12-29,2024-10-25,Product,T1,Paris
9025,Aurélie,Rossi,Non-Binary,2025-07-12,,Engineering,T1,Bordeaux
1679,Laurent,François,Male,2021-05-11,,Human Resources,T5,Lille
2153,Olivier,Martineau,Male,2023-05-01,,Finance,T5,Bordeaux
4726,Charlotte,Marques,Female,2023-06-08,,Sales,T1,Bordeaux
5710,Susanne,Robert,Female,2025-02-11,,Engineering,T2,Limoges
8200,Éléonore,Pineau,Non-Binary,2021-05-05,,Sales,T4,Marseille
9001,Alex,Laporte,Female,2021-10-30,2022-04-20,Human Resources,T5,Lille
3580,Maggie,Lévy,Non-Binary,2021-01-20,,Sales,T2,Limoges
9940,Laure,Dijoux,Non-Binary,2025-05-31,,Engineering,T5,Paris
1340,Adèle,Hoarau,Non-Binary,2022-02-09,,Engineering,T2,Lyon
2753,Jeannine,Schmitt,Female,2022-01-20,,Human Resources,T1,Bordeaux
2396,Thibaut,Hervé,Male,2023-11-28,2024-06-12,Product,T1,Bordeaux
3524,Margaret,Grégoire,Female,2024-11-20,,Human Resources,T2,Marseille
6864,Gérard,Martins,Male,2021-06-19,,Product,T2,Lyon
6732,Alexandre,Lebreton,Male,2022-11-28,,Data,T1,Lyon
8994,Marie,Tanguy,Female,2021-04-02,,Engineering,T4,Bordeaux
1765,Françoise,Barbe,Female,2024-01-06,2024-02-24,Sales,T5,Bordeaux
5000,Édith,Jacquot,Non-Binary,2023-05-23,,Data,T3,Lyon
8244,Paulette,Gérard,Non-Binary,2023-11-14,2024-01-11,Finance,T1,Nantes
4924,Brigitte,Riou,Non-Binary,2025-03-25,2025-04-26,Data,T4,Lyon
7331,Adrienne,Bouchet,Female,2022-10-26,,Human Resources,T4,Marseille
3434,Roland,Benoit,Male,2020-11-11,,Human Resources,T1,Limoges
1514,Charles,Carre,Male,2022-10-10,,Sales,T2,Lyon
2376,Suzanne,Picard,Female,2021-12-20,2024-02-06,Human Resources,T5,Lyon
3041,Josette,Hamon,Non-Binary,2020-12-10,2023-03-07,Human Resources,T5,Paris
2933,Susanne,Lacroix,Female,2021-08-09,,Sales,T2,Lyon
9955,Alix,Raymond,Female,2025-05-14,,Sales,T5,Lille
8533,Margaux,Fleury,Female,2025-05-04,,Engineering,T4,Bordeaux
7645,Aimée,Germain,Female,2021-01-05,2023-11-03,Human Resources,T4,Paris
8100,Valentine,Menard,Female,2024-06-14,,Product,T2,Limoges
1240,Mathilde,Lamy,Female,2021-08-24,,Human Resources,T2,Lyon
4340,Denise,Pires,Female,2021-09-12,,Data,T2,Lyon
8183,Frédérique,Marques,Female,2023-10-28,,Engineering,T1,Marseille
8920,Marianne,Bouvet,Female,2023-02-14,,Engineering,T2,Lyon
6574,Constance,Aubry,Female,2024-06-18,,Sales,T1,Limoges
6798,Yves,Lacombe,Male,2020-12-09,,Engineering,T2,Paris
9709,Laure,Pages,Female,2023-05-22,,Engineering,T4,Bordeaux
5695,Arnaude,Bertrand,Non-Binary,2023-04-24,,Product,T4,Lyon
6061,Anaïs,Aubert,Non-Binary,2022-10-31,,Finance,T3,Marseille
8054,Marianne,Guilbert,Female,2023-10-16,,Data,T1,Bordeaux
5094,Geneviève,Rey,Female,2025-08-04,,Finance,T4,Nantes
1362,Olivie,Colin,Non-Binary,2025-09-20,2025-09-29,Engineering,T3,Limoges
9540,Madeleine,Didier,Non-Binary,2023-01-07,,Engineering,T3,Limoges
1024,Emmanuel,Lacroix,Male,2024-05-01,,Data,T5,Paris
9813,Susanne,Rolland,Female,2021-05-03,,Product,T4,Nantes
9287,Clémence,Guilbert,Female,2023-07-29,2024-02-05,Product,T2,Bordeaux
6605,Josette,Laine,Female,2024-07-04,,Human Resources,T4,Bordeaux
9348,Alexandria,Marchand,Non-Binary,2021-09-07,,Human Resources,T5,Lyon
5052,Philippine,Moreno,Non-Binary,2021-02-04,,Engineering,T4,Lille
9019,Marthe,Leroux,Female,2022-08-20,2023-08-24,Data,T2,Marseille
4564,Christelle,Valette,Female,2023-05-02,,Human Resources,T3,Lyon
1949,Denis,Normand,Male,2024-09-24,,Engineering,T2,Paris
9073,Chantal,Delattre,Non-Binary,2022-05-20,2022-10-27,Finance,T2,Limoges
3696,Margot,Thierry,Female,2024-06-13,,Finance,T2,Lyon
3516,Geneviève,Gay,Female,2023-08-14,,Data,T4,Nantes
5589,Claire,Mendès,Female,2021-08-26,,Human Resources,T3,Lille
2708,Jeannine,Georges,Non-Binary,2024-07-15,,Product,T1,Nantes
8676,Théodore,Gomez,Male,2022-08-17,,Product,T3,Limoges
9711,Noémi,Pires,Non-Binary,2024-06-04,2024-10-05,Sales,T3,Lille
5792,Jules,Launay,Male,2020-11-06,,Sales,T4,Marseille
9349,Pauline,Jacques,Female,2022-06-17,2024-03-17,Human Resources,T5,Lyon
6295,Cécile,Georges,Non-Binary,2025-07-06,,Finance,T3,Limoges
9422,André,Besson,Male,2023-10-31,2024-03-28,Human Resources,T2,Marseille
6884,Margaux,Bernard,Non-Binary,2022-04-02,,Engineering,T2,Lyon
5352,Corinne,Bourgeois,Non-Binary,2024-01-25,,Human Resources,T5,Limoges
5225,Claire,Prévost,Non-Binary,2024-08-11,2024-11-05,Data,T1,Bordeaux
2508,Emmanuel,Le Roux,Male,2024-07-07,2025-02-01,Finance,T2,Marseille
1835,Olivier,Vallée,Male,2025-08-30,,Human Resources,T5,Paris
1853,Lorraine,Rousset,Non-Binary,2024-11-18,2025-09-10,Engineering,T5,Paris
7327,Frédéric,Normand,Male,2023-01-27,,Engineering,T5,Bordeaux
1602,Édith,Peltier,Non-Binary,2024-06-08,2024-07-23,Engineering,T1,Lyon
5206,Camille,Guillaume,Non-Binary,2022-07-09,,Finance,T3,Lyon
1980,Jean,Renaud,Male,2025-04-08,,Product,T4,Nantes
6153,Josette,Hamon,Non-Binary,2022-05-30,,Data,T2,Marseille
